university,academic_year,programme,degree_level,fee_status,fee_gbp,source,notes,course_code,extraction_date
Oxford,2021/22,Philosophy & Modern Languages,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: BA Philosophy and Modern Languages,BA Philosophy and Modern Languages,2025-09-16T18:55:31.555883
Oxford,2021/22,Philosophy & Modern Languages,BA,overseas,31230.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: BA Philosophy and Modern Languages",BA Philosophy and Modern Languages,2025-09-16T18:55:31.555884
Oxford,2021/22,Philosophy & Theology,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005500,005500,2025-09-16T18:55:31.555886
Oxford,2021/22,Philosophy & Theology,BA,overseas,31230.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: 005500",005500,2025-09-16T18:55:31.555888
Oxford,2021/22,Philosophy Politics & Economics,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005530,005530,2025-09-16T18:55:31.555890
Oxford,2021/22,Philosophy Politics & Economics,BA,overseas,28370.0,Oxford official - FeeRates-2.csv,"Social Sciences group, Course code: 005530",005530,2025-09-16T18:55:31.555891
Oxford,2021/22,Physics,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005510,005510,2025-09-16T18:55:31.555893
Oxford,2021/22,Physics,MPhys,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005770,005770,2025-09-16T18:55:31.555896
Oxford,2021/22,Physics,BA,overseas,37510.0,Oxford official - FeeRates-2.csv,"STEM group, Course code: 005510",005510,2025-09-16T18:55:31.555894
Oxford,2021/22,Physics,MPhys,overseas,37510.0,Oxford official - FeeRates-2.csv,"STEM group, Course code: 005770",005770,2025-09-16T18:55:31.555897
Oxford,2021/22,Physics & Philosophy,MPhysPhil,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005780,005780,2025-09-16T18:55:31.555899
Oxford,2021/22,Physics & Philosophy,MPhysPhil,overseas,31230.0,Oxford official - FeeRates-2.csv,"STEM group, Course code: 005780",005780,2025-09-16T18:55:31.555900
Oxford,2021/22,Preclinical Medicine,BMBCH,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005580,005580,2025-09-16T18:55:31.555902
Oxford,2021/22,Preclinical Medicine,BMBCH,overseas,35380.0,Oxford official - FeeRates-2.csv,"Medicine group, Course code: 005580",005580,2025-09-16T18:55:31.555903
Oxford,2021/22,Psychology Philosophy and Linguistics,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005535,005535,2025-09-16T18:55:31.555904
Oxford,2021/22,Psychology Philosophy and Linguistics,BA,overseas,29840.0,Oxford official - FeeRates-2.csv,"Social Sciences group, Course code: 005535",005535,2025-09-16T18:55:31.555906
Oxford,2021/22,Religion and Oriental Studies,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: UA_YVOS2,UA_YVOS2,2025-09-16T18:55:31.555908
Oxford,2021/22,Religion and Oriental Studies,BA,overseas,31230.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: UA_YVOS2",UA_YVOS2,2025-09-16T18:55:31.555910
Oxford,2021/22,Theological Studies,UGDip,home,9250.0,Oxford official - FeeRates-2.csv,Course code: UD_TS1,UD_TS1,2025-09-16T18:55:31.555911
Oxford,2021/22,Theological Studies,UGCert,home,9250.0,Oxford official - FeeRates-2.csv,Course code: UR_TS1,UR_TS1,2025-09-16T18:55:31.555915
Oxford,2021/22,Theological Studies,UGDip,overseas,26770.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: UD_TS1",UD_TS1,2025-09-16T18:55:31.555913
Oxford,2021/22,Theological Studies,UGCert,overseas,26770.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: UR_TS1",UR_TS1,2025-09-16T18:55:31.555916
Oxford,2021/22,Theology,BTh,home,9250.0,Oxford official - FeeRates-2.csv,Course code: 005600,005600,2025-09-16T18:55:31.555918
Oxford,2021/22,Theology,BTh,overseas,26770.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: 005600",005600,2025-09-16T18:55:31.555920
Oxford,2021/22,Theology and Religion,BA,home,9250.0,Oxford official - FeeRates-2.csv,Course code: UA_YV2,UA_YV2,2025-09-16T18:55:31.555921
Oxford,2021/22,Theology and Religion,BA,overseas,31230.0,Oxford official - FeeRates-2.csv,"Humanities group, Course code: UA_YV2",UA_YV2,2025-09-16T18:55:31.555923
Oxford,2022/23,Archaeology & Anthropology,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005010,005010,2025-09-16T18:55:31.556066
Oxford,2022/23,Archaeology & Anthropology,BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005010",005010,2025-09-16T18:55:31.556071
Oxford,2022/23,Biology,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UA_GE1,UA_GE1,2025-09-16T18:55:31.556075
Oxford,2022/23,Biology,MBiol,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UO_GE1,UO_GE1,2025-09-16T18:55:31.556079
Oxford,2022/23,Biology,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: UA_GE1",UA_GE1,2025-09-16T18:55:31.556077
Oxford,2022/23,Biology,MBiol,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: UO_GE1",UO_GE1,2025-09-16T18:55:31.556081
Oxford,2022/23,Biomedical Sciences,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005595,005595,2025-09-16T18:55:31.556083
Oxford,2022/23,Biomedical Sciences,BA,overseas,30640.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005595",005595,2025-09-16T18:55:31.556085
Oxford,2022/23,Chemistry,MChem,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005640,005640,2025-09-16T18:55:31.556087
Oxford,2022/23,Chemistry,MChem,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005640",005640,2025-09-16T18:55:31.556088
Oxford,2022/23,Classical Archaeology & Ancient History,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005030,005030,2025-09-16T18:55:31.556092
Oxford,2022/23,Classical Archaeology & Ancient History,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005030",005030,2025-09-16T18:55:31.556095
Oxford,2022/23,Classics & English (3 Year),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005040,005040,2025-09-16T18:55:31.556097
Oxford,2022/23,Classics & English (3 Year),BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005040",005040,2025-09-16T18:55:31.556099
Oxford,2022/23,Classics & English (4 Year),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005050,005050,2025-09-16T18:55:31.556101
Oxford,2022/23,Classics & English (4 Year),BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005050",005050,2025-09-16T18:55:31.556103
Oxford,2022/23,Classics & Modern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA Classics and Modern Languages,BA Classics and Modern Languages,2025-09-16T18:55:31.556105
Oxford,2022/23,Classics & Modern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA Classics and Modern Languages",BA Classics and Modern Languages,2025-09-16T18:55:31.556106
Oxford,2022/23,Classics with Oriental Studies,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005810,005810,2025-09-16T18:55:31.556108
Oxford,2022/23,Classics with Oriental Studies,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005810",005810,2025-09-16T18:55:31.556110
Oxford,2022/23,Computer Science,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005080,005080,2025-09-16T18:55:31.556112
Oxford,2022/23,Computer Science,MCompSci,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005650,005650,2025-09-16T18:55:31.556117
Oxford,2022/23,Computer Science,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005080",005080,2025-09-16T18:55:31.556115
Oxford,2022/23,Computer Science,MCompSci,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005650",005650,2025-09-16T18:55:31.556118
Oxford,2022/23,Computer Science & Philosophy,MCompPhil,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005655,005655,2025-09-16T18:55:31.556120
Oxford,2022/23,Computer Science & Philosophy,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: xx5655,xx5655,2025-09-16T18:55:31.556123
Oxford,2022/23,Computer Science & Philosophy,MCompPhil,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005655",005655,2025-09-16T18:55:31.556121
Oxford,2022/23,Computer Science & Philosophy,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: xx5655",xx5655,2025-09-16T18:55:31.556175
Oxford,2022/23,Earth Sciences,MEarthSci,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005660,005660,2025-09-16T18:55:31.556177
Oxford,2022/23,Earth Sciences,MEarthSci,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005660",005660,2025-09-16T18:55:31.556179
Oxford,2022/23,Economics & Management,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005090,005090,2025-09-16T18:55:31.556181
Oxford,2022/23,Economics & Management,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005090",005090,2025-09-16T18:55:31.556183
Oxford,2022/23,Engineering Science,MEng,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005700,005700,2025-09-16T18:55:31.556185
Oxford,2022/23,Engineering Science,MEng,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005700",005700,2025-09-16T18:55:31.556186
Oxford,2022/23,English & Modern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA English and Modern Languages,BA English and Modern Languages,2025-09-16T18:55:31.556188
Oxford,2022/23,English & Modern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA English and Modern Languages",BA English and Modern Languages,2025-09-16T18:55:31.556190
Oxford,2022/23,English Language & Literature,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005120,005120,2025-09-16T18:55:31.556191
Oxford,2022/23,English Language & Literature,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005120",005120,2025-09-16T18:55:31.556193
Oxford,2022/23,European & Middle Eastern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA European and Middle Eastern Languages,BA European and Middle Eastern Languages,2025-09-16T18:55:31.556195
Oxford,2022/23,European & Middle Eastern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA European and Middle Eastern Languages",BA European and Middle Eastern Languages,2025-09-16T18:55:31.556197
Oxford,2022/23,Experimental Psychology,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005130,005130,2025-09-16T18:55:31.556200
Oxford,2022/23,Experimental Psychology,BA,overseas,31030.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005130",005130,2025-09-16T18:55:31.556202
Oxford,2022/23,Fine Art,BFA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005560,005560,2025-09-16T18:55:31.556204
Oxford,2022/23,Fine Art,BFA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005560",005560,2025-09-16T18:55:31.556205
Oxford,2022/23,Geography,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005140,005140,2025-09-16T18:55:31.556207
Oxford,2022/23,Geography,BA,overseas,36800.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005140",005140,2025-09-16T18:55:31.556209
Oxford,2022/23,Geology,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005150,005150,2025-09-16T18:55:31.556211
Oxford,2022/23,Geology,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005150",005150,2025-09-16T18:55:31.556212
Oxford,2022/23,History,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005251,005251,2025-09-16T18:55:31.556214
Oxford,2022/23,History,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005251",005251,2025-09-16T18:55:31.556216
Oxford,2022/23,History & Economics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005261,005261,2025-09-16T18:55:31.556217
Oxford,2022/23,History & Economics,BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005261",005261,2025-09-16T18:55:31.556219
Oxford,2022/23,History & English,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005271,005271,2025-09-16T18:55:31.556221
Oxford,2022/23,History & English,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005271",005271,2025-09-16T18:55:31.556223
Oxford,2022/23,History & Modern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA History and Modern Languages,BA History and Modern Languages,2025-09-16T18:55:31.556225
Oxford,2022/23,History & Modern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA History and Modern Languages",BA History and Modern Languages,2025-09-16T18:55:31.556226
Oxford,2022/23,History & Politics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005291,005291,2025-09-16T18:55:31.556228
Oxford,2022/23,History & Politics,BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005291",005291,2025-09-16T18:55:31.556230
Oxford,2022/23,History (Ancient and Modern),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005000,005000,2025-09-16T18:55:31.556232
Oxford,2022/23,History (Ancient and Modern),BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005000",005000,2025-09-16T18:55:31.556234
Oxford,2022/23,History of Art,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005160,005160,2025-09-16T18:55:31.556235
Oxford,2022/23,History of Art,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005160",005160,2025-09-16T18:55:31.556237
Oxford,2022/23,Human Sciences,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005170,005170,2025-09-16T18:55:31.556244
Oxford,2022/23,Human Sciences,BA,overseas,30640.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005170",005170,2025-09-16T18:55:31.556246
Oxford,2022/23,Jurisprudence (Law),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005190,005190,2025-09-16T18:55:31.556248
Oxford,2022/23,Jurisprudence (Law),BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005190",005190,2025-09-16T18:55:31.556250
Oxford,2022/23,Jurisprudence (with Law in Europe ),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005180,005180,2025-09-16T18:55:31.556252
Oxford,2022/23,Jurisprudence (with Law in Europe ),BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005180",005180,2025-09-16T18:55:31.556253
Oxford,2022/23,Literae Humaniores (Classics),BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA Literae Humaniores (Classics),BA Literae Humaniores (Classics),2025-09-16T18:55:31.556255
Oxford,2022/23,Literae Humaniores (Classics),BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA Literae Humaniores (Classics)",BA Literae Humaniores (Classics),2025-09-16T18:55:31.556257
Oxford,2022/23,Materials Science,MEng,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005720,005720,2025-09-16T18:55:31.556259
Oxford,2022/23,Materials Science,MEng,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005720",005720,2025-09-16T18:55:31.556260
Oxford,2022/23,Mathematical and Theoretical Physics,MMathPhys,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005785,005785,2025-09-16T18:55:31.556262
Oxford,2022/23,Mathematical and Theoretical Physics,MMathPhys,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005785",005785,2025-09-16T18:55:31.556263
Oxford,2022/23,Mathematics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005210,005210,2025-09-16T18:55:31.556265
Oxford,2022/23,Mathematics,MMath,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005730,005730,2025-09-16T18:55:31.556268
Oxford,2022/23,Mathematics,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005210",005210,2025-09-16T18:55:31.556266
Oxford,2022/23,Mathematics,MMath,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005730",005730,2025-09-16T18:55:31.556269
Oxford,2022/23,Mathematics & Computer Science,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005220,005220,2025-09-16T18:55:31.556271
Oxford,2022/23,Mathematics & Computer Science,MMathCompSci,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005750,005750,2025-09-16T18:55:31.556274
Oxford,2022/23,Mathematics & Computer Science,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005220",005220,2025-09-16T18:55:31.556272
Oxford,2022/23,Mathematics & Computer Science,MMathCompSci,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005750",005750,2025-09-16T18:55:31.556276
Oxford,2022/23,Mathematics & Philosophy,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005230,005230,2025-09-16T18:55:31.556277
Oxford,2022/23,Mathematics & Philosophy,MMathPhil,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005760,005760,2025-09-16T18:55:31.556280
Oxford,2022/23,Mathematics & Philosophy,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005230",005230,2025-09-16T18:55:31.556279
Oxford,2022/23,Mathematics & Philosophy,MMathPhil,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005760",005760,2025-09-16T18:55:31.556282
Oxford,2022/23,Mathematics & Statistics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005240,005240,2025-09-16T18:55:31.556283
Oxford,2022/23,Mathematics & Statistics,MMath,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005740,005740,2025-09-16T18:55:31.556287
Oxford,2022/23,Mathematics & Statistics,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005240",005240,2025-09-16T18:55:31.556285
Oxford,2022/23,Mathematics & Statistics,MMath,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005740",005740,2025-09-16T18:55:31.556289
Oxford,2022/23,Modern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA Modern Languages,BA Modern Languages,2025-09-16T18:55:31.556290
Oxford,2022/23,Modern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA Modern Languages",BA Modern Languages,2025-09-16T18:55:31.556292
Oxford,2022/23,Modern Languages & Linguistics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA Modern Languages and Linguistics,BA Modern Languages and Linguistics,2025-09-16T18:55:31.556294
Oxford,2022/23,Modern Languages & Linguistics,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA Modern Languages and Linguistics",BA Modern Languages and Linguistics,2025-09-16T18:55:31.556296
Oxford,2022/23,Molecular & Cellular Biochemistry,MBiochem,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005630,005630,2025-09-16T18:55:31.556298
Oxford,2022/23,Molecular & Cellular Biochemistry,MBiochem,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005630",005630,2025-09-16T18:55:31.556299
Oxford,2022/23,Music,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005310,005310,2025-09-16T18:55:31.556301
Oxford,2022/23,Music,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005310",005310,2025-09-16T18:55:31.556303
Oxford,2022/23,Oriental Studies,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005341,005341,2025-09-16T18:55:31.556304
Oxford,2022/23,Oriental Studies,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005341",005341,2025-09-16T18:55:31.556306
Oxford,2022/23,Oriental Studies with Classics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005820,005820,2025-09-16T18:55:31.556308
Oxford,2022/23,Oriental Studies with Classics,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005820",005820,2025-09-16T18:55:31.556310
Oxford,2022/23,Philosophy & Modern Languages,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: BA Philosophy and Modern Languages,BA Philosophy and Modern Languages,2025-09-16T18:55:31.556311
Oxford,2022/23,Philosophy & Modern Languages,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: BA Philosophy and Modern Languages",BA Philosophy and Modern Languages,2025-09-16T18:55:31.556313
Oxford,2022/23,Philosophy & Theology,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005500,005500,2025-09-16T18:55:31.556315
Oxford,2022/23,Philosophy & Theology,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005500",005500,2025-09-16T18:55:31.556317
Oxford,2022/23,Philosophy Politics & Economics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005530,005530,2025-09-16T18:55:31.556318
Oxford,2022/23,Philosophy Politics & Economics,BA,overseas,29500.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005530",005530,2025-09-16T18:55:31.556320
Oxford,2022/23,Physics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005510,005510,2025-09-16T18:55:31.556322
Oxford,2022/23,Physics,MPhys,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005770,005770,2025-09-16T18:55:31.556325
Oxford,2022/23,Physics,BA,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005510",005510,2025-09-16T18:55:31.556323
Oxford,2022/23,Physics,MPhys,overseas,39010.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005770",005770,2025-09-16T18:55:31.556326
Oxford,2022/23,Physics & Philosophy,MPhysPhil,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005780,005780,2025-09-16T18:55:31.556328
Oxford,2022/23,Physics & Philosophy,MPhysPhil,overseas,32480.0,Oxford official - FeeRates-3.csv,"STEM group, Course code: 005780",005780,2025-09-16T18:55:31.556329
Oxford,2022/23,Preclinical Medicine,BMBCH,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005580,005580,2025-09-16T18:55:31.556331
Oxford,2022/23,Preclinical Medicine,BMBCH,overseas,36800.0,Oxford official - FeeRates-3.csv,"Medicine group, Course code: 005580",005580,2025-09-16T18:55:31.556332
Oxford,2022/23,Psychology Philosophy and Linguistics,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005535,005535,2025-09-16T18:55:31.556333
Oxford,2022/23,Psychology Philosophy and Linguistics,BA,overseas,31030.0,Oxford official - FeeRates-3.csv,"Social Sciences group, Course code: 005535",005535,2025-09-16T18:55:31.556335
Oxford,2022/23,Religion and Oriental Studies,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UA_YVOS2,UA_YVOS2,2025-09-16T18:55:31.556337
Oxford,2022/23,Religion and Oriental Studies,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: UA_YVOS2",UA_YVOS2,2025-09-16T18:55:31.556339
Oxford,2022/23,Theological Studies,UGDip,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UD_TS1,UD_TS1,2025-09-16T18:55:31.556340
Oxford,2022/23,Theological Studies,UGCert,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UR_TS1,UR_TS1,2025-09-16T18:55:31.556344
Oxford,2022/23,Theological Studies,UGDip,overseas,27840.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: UD_TS1",UD_TS1,2025-09-16T18:55:31.556342
Oxford,2022/23,Theological Studies,UGCert,overseas,27840.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: UR_TS1",UR_TS1,2025-09-16T18:55:31.556346
Oxford,2022/23,Theology,BTh,home,9250.0,Oxford official - FeeRates-3.csv,Course code: 005600,005600,2025-09-16T18:55:31.556348
Oxford,2022/23,Theology,BTh,overseas,27840.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: 005600",005600,2025-09-16T18:55:31.556350
Oxford,2022/23,Theology and Religion,BA,home,9250.0,Oxford official - FeeRates-3.csv,Course code: UA_YV2,UA_YV2,2025-09-16T18:55:31.556352
Oxford,2022/23,Theology and Religion,BA,overseas,32480.0,Oxford official - FeeRates-3.csv,"Humanities group, Course code: UA_YV2",UA_YV2,2025-09-16T18:55:31.556353
Oxford,2023/24,Archaeology & Anthropology,BA,home,9250.0,Oxford official - FeeRates-4.csv,Course code: 005010,005010,2025-09-16T18:55:31.556425
Oxford,2023/24,Archaeology & Anthropology,BA,overseas,35080.0,Oxford official - FeeRates-4.csv,"Humanities group, Course code: 005010",005010,2025-09-16T18:55:31.556430
Oxford,2023/24,Asian and Middle Eastern Studies,BA,home,9250.0,Oxford official - FeeRates-4.csv,Course code: 005341,005341,2025-09-16T18:55:31.556433
Oxford,2023/24,Asian and Middle Eastern Studies,BA,overseas,35080.0,Oxford official - FeeRates-4.csv,"Humanities group, Course code: 005341",005341,2025-09-16T18:55:31.556436
Oxford,2023/24,Asian and Middle Eastern Studies with Classics,BA,home,9250.0,Oxford official - FeeRates-4.csv,Course code: 005820,005820,2025-09-16T18:55:31.556438
Oxford,2023/24,Asian and Middle Eastern Studies with Classics,BA,overseas,35080.0,Oxford official - FeeRates-4.csv,"Humanities group, Course code: 005820",005820,2025-09-16T18:55:31.556440
Oxford,2023/24,Biology,BA,home,9250.0,Oxford official - FeeRates-4.csv,Course code: UA_GE1,UA_GE1,2025-09-16T18:55:31.556442
Oxford,2023/24,Biology,MBiol,home,9250.0,Oxford official - FeeRates-4.csv,Course code: UO_GE1,UO_GE1,2025-09-16T18:55:31.556446
Oxford,2023/24,Biology,BA,overseas,44240.0,Oxford official - FeeRates-4.csv,"STEM group, Course code: UA_GE1",UA_GE1,2025-09-16T18:55:31.556444
Oxford,2023/24,Biology,MBiol,overseas,44240.0,Oxford official - FeeRates-4.csv,"STEM group, Course code: UO_GE1",UO_GE1,2025-09-16T18:55:31.556447
Oxford,2023/24,Biomedical Sciences,MBIOMEDSCI,home,9250.0,Oxford official - FeeRates-4.csv,Course code: UQ_BM1,UQ_BM1,2025-09-16T18:55:31.556449
Oxford,2023/24,Biomedical Sciences,BA,home,9250.0,Oxford official - FeeRates-4.csv,Course code: 005595,005595,2025-09-16T18:55:31.556453
Oxford,2023/24,Biomedical Sciences,MBIOMEDSCI,overseas,38670.0,Oxford official - FeeRates-4.csv,"STEM group, Course code: UQ_BM1",UQ_BM1,2025-09-16T18:55:31.556451
Oxford,2023/24,Biomedical Sciences,BA,overseas,38670.0,Oxford official - FeeRates-4.csv,"STEM group, Course code: 005595",005595,2025-09-16T18:55:31.556454
Oxford,2023/24,Chemistry,MChem,home,9250.0,Oxford official - FeeRates-4.csv,Course code: 005640,005640,2025-09-16T18:55:31.556456
Oxford,2023/24,Chemistry,MChem,overseas,44240.0,Oxford official - FeeRates-4.csv,"STEM group, Course code: 005640",005640,2025-09-16T18:55:31.556457
